business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
J R GARMENTS | UNFORMS MANUFACTURER,Uniform Manufacturer,Uniform store,"Uniform store, Clothing manufacturer, Clothing store, Clothing wholesaler, Fabric store, Formal Clothing Store, Hospital equipment and supplies, Hotel supply store, Men's clothing store, Wholesaler, Women's clothing store",415527,Maharashtra circle,Pune Region,Satara Division,"Ambheri B.O, Bhosare B.O, Kokrale B.O",+91 92267 77305,http://www.jrpune.com/,4.8,,"Shop no 50, Parmar Nagar Phase 3, Lane, opposite Vishal Mega Mart, Fatima Nagar, Wanowrie, Pune, Maharashtra 411013","Fatima Nagar, Wanowrie",18.5034225,73.90305219999999,ChIJ_zxD5nHAwjsRsmZ8qeMGGyM,https://www.google.com/maps/place/?q=place_id:ChIJ_zxD5nHAwjsRsmZ8qeMGGyM,part_131,2026-09-22 06:33:06,1086
New Bakale Dresess,Uniform Manufacturer,Uniform store,Uniform store,415527,Maharashtra circle,Pune Region,Satara Division,"Ambheri B.O, Bhosare B.O, Kokrale B.O",+91 94220 37874,N/A,4.9,368.0,"255/256, Shukrwar Peth, Shinde Aali, Near Archana Hotel, Opp., Saibaba Temple, Pune, Maharashtra, Pune, Maharashtra 411002","Phatakwada Society, Pisal Path, Mandai, Shukrawar Peth",18.510696199999998,73.8563298,ChIJqTHts23AwjsR2yrkBDu1k0g,https://www.google.com/maps/place/?q=place_id:ChIJqTHts23AwjsR2yrkBDu1k0g,part_131,2026-09-22 06:33:07,1087
Elegance Garments,Uniform Manufacturer,Uniform store,Uniform store,415527,Maharashtra circle,Pune Region,Satara Division,"Ambheri B.O, Bhosare B.O, Kokrale B.O",+91 98905 44443,http://www.elegancegarments.com/,4.9,54.0,"Shop No 17, D Wing, KK Market Rd, KK Market, Dhankawadi, Pune, Maharashtra 411043","KK Market, Dhankawadi",18.469516,73.860151,ChIJZ7gTjLvqwjsRhOXkUfwaPYA,https://www.google.com/maps/place/?q=place_id:ChIJZ7gTjLvqwjsRhOXkUfwaPYA,part_131,2026-09-22 06:33:07,1088
GOPESH UNIFORMS | LARGEST UNIFORM MANUFACTURERS IN MUMBAI I LARGEST UNIFORM EXPORTER AND SUPPLIER IN INDIA,Uniform Manufacturer,Uniform store,"Uniform store, Clothes and fabric manufacturer, Clothing manufacturer, Manufacturer",415527,Maharashtra circle,Pune Region,Satara Division,"Ambheri B.O, Bhosare B.O, Kokrale B.O",+91 85911 27223,https://www.gopeshuniforms.com/,4.3,184.0,"220/1759, MOTILAL NAGAR, NO 1, Rd Number 6, near Vibgyor High School, Goregaon West, Mumbai, Maharashtra 400104","Motilal Nagar I, Goregaon West",19.1566416,72.8363885,ChIJfZgCdka25zsRUUGjjYEHd9Q,https://www.google.com/maps/place/?q=place_id:ChIJfZgCdka25zsRUUGjjYEHd9Q,part_131,2026-09-22 06:33:07,1089
F A UNIFORMS,Uniform Manufacturer,Uniform store,"Uniform store, Clothing manufacturer",415527,Maharashtra circle,Pune Region,Satara Division,"Ambheri B.O, Bhosare B.O, Kokrale B.O",+91 97697 08077,https://www.fauniforms.com/,4.8,178.0,"1st floor, Raman mama nagar, 1, Singnal, above momin hotel, Govandi Slums, Govandi West, Baiganwadi, Govandi East, Mumbai, Maharashtra 400043","Govandi Slums, Govandi West, Baiganwadi, Govandi East",19.059450599999998,72.9239043,ChIJh_J2mtDI5zsRmvVzpTSPsZ8,https://www.google.com/maps/place/?q=place_id:ChIJh_J2mtDI5zsRmvVzpTSPsZ8,part_131,2026-09-22 06:33:07,1090
"Mahanath Garments Pvt Ltd, Head Office",Uniform Manufacturer,Clothing store,Clothing store,415527,Maharashtra circle,Pune Region,Satara Division,"Ambheri B.O, Bhosare B.O, Kokrale B.O",N/A,http://www.mahanathuniform.com/,5.0,3.0,"3rd Floor, E Wing, Pune - Satara Rd, behind Shankar Maharaj Math, KK Market, Balaji Nagar, Pune, Maharashtra 411043","KK Market, Balaji Nagar",18.468839499999998,73.8601286,ChIJUzfUInvrwjsRBBMWgjHpsoo,https://www.google.com/maps/place/?q=place_id:ChIJUzfUInvrwjsRBBMWgjHpsoo,part_131,2026-09-22 06:33:07,1091
Smart Tailors,Uniform Manufacturer,Gents Tailor,Gents Tailor,415528,Maharashtra circle,Pune Region,Satara Division,"Kalaj B.O, Nandal B.O, Nimbhore B.O",+91 89078 67171,N/A,5.0,,"Ramraje shopping center, second floor, shop no.90, opp. HDFC BANK, Phaltan, Maharashtra 415523",MSEB Colony,17.9885488,74.43686,ChIJL-IKcTelwzsRfneiV9qDtY0,https://www.google.com/maps/place/?q=place_id:ChIJL-IKcTelwzsRfneiV9qDtY0,part_131,2026-09-22 06:33:39,5395
Uniform Suppliers (Mumbai ),Uniform Manufacturer,Uniform store,"Uniform store, Clothes and fabric manufacturer, Clothing manufacturer, Clothing wholesaler",415536,Maharashtra circle,Pune Region,Satara Division,"Chandak B.O, Gulumb B.O, Kenjal S.O",+91 85915 49327,http://www.uniformsupplier.in/,4.9,,"Kiran Building, 1, 5th Golibar Road, behind Municipal School, Siddharath Nagar, Vakola, Santacruz East, Mumbai, Maharashtra 400055","Siddharath Nagar, Vakola, Santacruz East",19.081543,72.85493199999999,ChIJl3dEc__I5zsR5U61JsqoPCk,https://www.google.com/maps/place/?q=place_id:ChIJl3dEc__I5zsR5U61JsqoPCk,part_131,2026-09-22 06:34:48,9212
Glueberry Fashion Pvt. Ltd.,Uniform Manufacturer,Manufacturer,"Manufacturer, Clothing manufacturer",415538,Maharashtra circle,Pune Region,Satara Division,"Chitali B.O, Chorade B.O, Holichagaon B.O",+91 63595 95967,http://www.glueberryfashion.com/,5.0,,"Raigaon, Wangrethare, Maharashtra 415304",415538,17.4083125,74.2953125,ChIJ1ZnALYl_wTsR1iyAhZF6RGU,https://www.google.com/maps/place/?q=place_id:ChIJ1ZnALYl_wTsR1iyAhZF6RGU,part_131,2026-09-22 06:35:53,11197
KK Dresses Chandrapur,Uniform Manufacturer,Uniform store,"Uniform store, Clothing supplier, Clothing wholesale market place, Custom t-shirt store, Supplier, Manufacturer, Sports Accessories Wholesaler, T-shirt store, Clothing manufacturer, Wholesaler",415538,Maharashtra circle,Pune Region,Satara Division,"Chitali B.O, Chorade B.O, Holichagaon B.O",+91 72492 45665,https://www.instagram.com/kk_dresses_chandrapur?igsh=Mjd4MTBsY20zNzQ4,4.9,50.0,"ST Work Shop, 107/1G, Chowk, near Madhavbag Hospital, Chatrapati Nagar, Biyani Nagar, Tukum, Chandrapur, Maharashtra 442401","Chatrapati Nagar, Biyani Nagar, Tukum",19.9833058,79.3008882,ChIJRfbZ37nV0jsRwbQ22tuCWos,https://www.google.com/maps/place/?q=place_id:ChIJRfbZ37nV0jsRwbQ22tuCWos,part_131,2026-09-22 06:35:54,11198
