business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Signature Studios : Best Architecture & Interior Designers Services In Kolhapur,Interior Designers,Interior designer,"Interior designer, Architectural designer, Architecture firm, Interior architect office, Interior Decorator, Architect",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 90490 69045,http://www.instagram.com/signaturestudios11,5.0,,"Labbaik Heights, Plot No. 94. B Ward, near Sirat Mohalla Masjid, Subash Nagar, Kolhapur, Maharashtra 416012","Subash Nagar, Datta Colony",16.6770909,74.2363369,ChIJb7dEPJ8BwTsRdaNKtQqXXnc,https://www.google.com/maps/place/?q=place_id:ChIJb7dEPJ8BwTsRdaNKtQqXXnc,part_133,2026-09-22 06:00:40,2470
Prithvi Interior,Interior Designers,Interior designer,"Interior designer, Architect, Bricklayer, Real Estate Builders & Construction Company, Construction equipment supplier, Contractor, Electrician, Event management company, Landscape designer, Web hosting company",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 95951 98059,https://theinstantservices.my.canva.site/www-prithviinterior-com,5.0,,"Tarabai Park Rd, near Skylark Business Hotel, New Shahupuri, Kolhapur, Maharashtra 416001",New Shahupuri,16.706573499999998,74.2442191,ChIJIXkGmpEBwTsRRRqTQXuVNFk,https://www.google.com/maps/place/?q=place_id:ChIJIXkGmpEBwTsRRRqTQXuVNFk,part_133,2026-09-22 06:00:40,2471
"Maruti S Redekar & Associates.Firm _HIRANYAMAYI CONSULTANTS. Architects, Consulting Engineer, interior designer.",Interior Designers,Architect,"Architect, Architects association, Consultant",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 88558 68722,N/A,4.8,,"House No 22/39/1, Shri Sant Building, near FIE Research Center, Ganesh Nagar, Industrial Estate, Jawaharnagar, Maharashtra 416115","Ganesh Nagar, Industrial Estate",16.7101752,74.4493486,ChIJU2d0gXYdwTsR5u2RvayrFo0,https://www.google.com/maps/place/?q=place_id:ChIJU2d0gXYdwTsR5u2RvayrFo0,part_133,2026-09-22 06:00:40,2472
INICIO Designs,Interior Designers,Interior designer,"Interior designer, Service establishment, Graphic designer",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 77985 66771,http://iniciodesigns.mydurable.com/,4.8,,"INICIO Designs, 416116, India",416116,17.6393648,74.0017155,ChIJA0EFZAABwTsR-xWbYmnihUc,https://www.google.com/maps/place/?q=place_id:ChIJA0EFZAABwTsR-xWbYmnihUc,part_133,2026-09-22 06:00:40,2473
Culturals Interior Designers,Interior Designers,Corporate office,Corporate office,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 231 266 2412,N/A,5.0,,"G1, atharwa vishwa, 416003, opp. himmatbahaddar parisar, Tarabai Park, Kolhapur, Maharashtra 416003",Tarabai Park,16.7157944,74.2414467,ChIJ41bxil0AwTsR4K5iuVBANqY,https://www.google.com/maps/place/?q=place_id:ChIJ41bxil0AwTsR4K5iuVBANqY,part_133,2026-09-22 06:00:40,2474
Knack designers,Interior Designers,Interior architect office,"Interior architect office, Architecture firm",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,N/A,N/A,4.6,,"661, 2nd Ln, Shahupuri, Kolhapur, Maharashtra 416001",Shahupuri,16.701416,74.23421309999999,ChIJN2p5GwABwTsREntjzlJStmc,https://www.google.com/maps/place/?q=place_id:ChIJN2p5GwABwTsREntjzlJStmc,part_133,2026-09-22 06:00:40,2475
GIDS,Interior Designers,Interior designer,Interior designer,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 94224 12523,https://www.studiogids.in/,4.2,,"CS no 830/1 , Rachna Regency , flat no S2 Sai Park, Maharashtra 416003",Tarabai Park,16.722371,74.2506926,ChIJyfaEZ1gAwTsRwpikanNw3-8,https://www.google.com/maps/place/?q=place_id:ChIJyfaEZ1gAwTsRwpikanNw3-8,part_133,2026-09-22 06:00:40,2476
Tirupati interior,Interior Designers,Interior Decorator,Interior Decorator,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,N/A,N/A,5.0,,"Tara Rani Chowk, Tara Rani market, Kawala Naka, Shahupuri, Kolhapur, Maharashtra 416005","Kawala Naka, Shahupuri",16.7066953,74.248638,ChIJpyRCm3MBwTsRUNLtdhzBvZw,https://www.google.com/maps/place/?q=place_id:ChIJpyRCm3MBwTsRUNLtdhzBvZw,part_133,2026-09-22 06:00:40,2477
"A B Design Studio - Architect, Interior & Landscape Designer",Interior Designers,Interior designer,"Interior designer, Architectural designer, Architecture firm, Landscape designer",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 98232 84152,https://www.abdesignstudio.in/,4.0,,"Flat No. 10, Shakuntala Chambers, Aditya Corner, opp. Kiran Bunglow, Tarabai Park, Kolhapur, Maharashtra 416003",Tarabai Park,16.711164399999998,74.2408149,ChIJxVgjlTMBwTsRpY1VZUWoL8Q,https://www.google.com/maps/place/?q=place_id:ChIJxVgjlTMBwTsRpY1VZUWoL8Q,part_133,2026-09-22 06:00:40,2478
Core Decore,Interior Designers,Interior Decorator,"Interior Decorator, Artificial plant supplier, Carpet wholesaler, Curtain supplier and maker, Wallpaper store",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 77599 44731,N/A,5.0,,"Devgonda Patil Nagar, 1978/4/21, near Manere Highschool, Jawaharnagar, Maharashtra 416138",Jawaharnagar,16.7076967,74.4436455,ChIJhfCLDNMdwTsRNoVcMcxRflM,https://www.google.com/maps/place/?q=place_id:ChIJhfCLDNMdwTsRNoVcMcxRflM,part_133,2026-09-22 06:00:40,2479
Look's interior and decor,Interior Designers,Interior designer,Interior designer,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,N/A,N/A,5.0,,"6th Ln, near manere highschool, Ketkale Nagar, Jawaharnagar, Maharashtra 416116","Ketkale Nagar, Jawaharnagar",16.710013699999998,74.4452118,ChIJOwd1DAIdwTsRmNojZ5y3188,https://www.google.com/maps/place/?q=place_id:ChIJOwd1DAIdwTsRmNojZ5y3188,part_133,2026-09-22 06:00:40,2480
Mahalasa Interiors,Interior Designers,Interior designer,Interior designer,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,N/A,N/A,4.9,,"plot no 55, Mahalasa, Layout # 4, near Swara Nursing Home, Baba Jarag Nagar, Kalamba, Kolhapur, Maharashtra 416007","Baba Jarag Nagar, Kalamba",16.6665845,74.2260335,ChIJA2fOkpv_wDsRBHVJmTFWi7w,https://www.google.com/maps/place/?q=place_id:ChIJA2fOkpv_wDsRBHVJmTFWi7w,part_133,2026-09-22 06:00:40,2481
SL17 Interior Design,Interior Designers,Interior designer,Interior designer,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 95189 46423,N/A,5.0,,"2439, D Ward, Budhwar Peth, Kolhapur, Maharashtra 416002","D Ward, Budhwar Peth",16.702949699999998,74.218477,ChIJBbQt-NsBwTsRicWmFv8Q8nQ,https://www.google.com/maps/place/?q=place_id:ChIJBbQt-NsBwTsRicWmFv8Q8nQ,part_133,2026-09-22 06:00:40,2482
"Palindrome Events, Arts, Home decor, Interior designs",Interior Designers,Interior designer,"Interior designer, Artistic handicrafts, Event management company",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 77750 01717,N/A,5.0,,"21, 1627, behind hotel Sonali, Jawaharnagar, Maharashtra 416115",Jawaharnagar,16.7039305,74.4530539,ChIJJ4LWzAAdwTsRI6sWDKCXFEs,https://www.google.com/maps/place/?q=place_id:ChIJJ4LWzAAdwTsRI6sWDKCXFEs,part_133,2026-09-22 06:00:40,2483
InSight - Timeless Design,Interior Designers,Interior designer,"Interior designer, Architectural designer",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 87887 27563,N/A,4.9,,"325/1, Takala Main Rd, Mali Colony, Mahalaxminagar, Rajarampuri, Kolhapur, Maharashtra 416008","Mali Colony, Mahalaxminagar, Rajarampuri",16.696735999999998,74.2484942,ChIJF_PhyfMBwTsRxjB1YPV2Fe4,https://www.google.com/maps/place/?q=place_id:ChIJF_PhyfMBwTsRxjB1YPV2Fe4,part_133,2026-09-22 06:00:40,2484
S Sense Design Studio,Interior Designers,Interior designer,"Interior designer, Interior Decorator, Landscape designer",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 86009 69501,https://instagram.com/s_sense_design_studio?igshid=MTIzZWMxMTBkOA==,5.0,,"Lower Ground Floor, Skyville, Road, near SSC Board, Shivaji University Kolhapur, Samrat Nagar, Kolhapur, Maharashtra 416008","Shivaji University Kolhapur, Samrat Nagar",16.678360299999998,74.2453839,ChIJm29yKe__wDsRtxhtE0cyT90,https://www.google.com/maps/place/?q=place_id:ChIJm29yKe__wDsRtxhtE0cyT90,part_133,2026-09-22 06:00:40,2485
"Livspace - Modular Kitchens & Wardrobes, Ichalkaranji, Kolhapur",Interior Designers,Interior designer,Interior designer,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 80 4775 9147,https://www.livspace.com/in/interiors/kolhapur/ichalkaranji?utm_medium=GMB&utm_source=wb_kolhapur&utm_keyword=FOFO,4.8,,"No. 20/739, Kolhapur Road, Jawaharnagar, Ichalkaranji, Maharashtra 416115",Jawaharnagar,16.6957468,74.445891,ChIJxXq9tA4dwTsRGJm60DnixH8,https://www.google.com/maps/place/?q=place_id:ChIJxXq9tA4dwTsRGJm60DnixH8,part_133,2026-09-22 06:00:40,2486
Revati Patil Architects,Interior Designers,Architecture firm,Architecture firm,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 98814 92121,https://www.facebook.com/architectrevatipatil/,5.0,,"1st Floor, Vitthal Chambers, 1678E,102, 9th Ln, Poorvarang, Mahalaxminagar, Rajarampuri, Kolhapur, Maharashtra 416008","Poorvarang, Mahalaxminagar, Rajarampuri",16.6932311,74.24328899999999,ChIJq5c4EvcBwTsRfIl-AbCWYOA,https://www.google.com/maps/place/?q=place_id:ChIJq5c4EvcBwTsRfIl-AbCWYOA,part_133,2026-09-22 06:00:40,2487
DMark Buildcon LLP,Interior Designers,Interior Decorator,Interior Decorator,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 83901 04211,https://dmarkbuildcon.com/,5.0,,"NCC Bhavan, Shalini- Vilas Terraces, Samrat Nagar, Kolhapur, Maharashtra 416008",Samrat Nagar,16.6818193,74.2466957,ChIJqS-0SNkBwTsRzwscoK1tZtQ,https://www.google.com/maps/place/?q=place_id:ChIJqS-0SNkBwTsRzwscoK1tZtQ,part_133,2026-09-22 06:00:40,2488
Nirman Interior,Interior Designers,Furniture maker,Furniture maker,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 60000 29610,http://www.nirmaninterior.in/,5.0,,"G8H4+WXF, Kagal, Karnoor, Maharashtra 416216",416116,16.5298125,74.30743749999999,ChIJSSlfpFT5wDsRi5hbe_qQORY,https://www.google.com/maps/place/?q=place_id:ChIJSSlfpFT5wDsRi5hbe_qQORY,part_133,2026-09-22 06:00:41,2489
Primo Wallpaper House,Interior Designers,Interior Decorator,Interior Decorator,416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 99700 09111,N/A,4.7,,"K Ground Floor, Shobha Hits, 2126/216B, Anand Vihar, Gadhinglaj, Maharashtra 416502",Anand Vihar,16.2249583,74.3497697,ChIJF63uva-PwDsR_N9fZjLaUIM,https://www.google.com/maps/place/?q=place_id:ChIJF63uva-PwDsR_N9fZjLaUIM,part_133,2026-09-22 06:00:41,2490
Bhambure Curtains & Furnishing,Interior Designers,Curtain supplier and maker,"Curtain supplier and maker, Bedding store, Blinds shop, Mattress store, Window treatment store",416116,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ganganagar Ichalkaranji S.O,+91 98221 19400,N/A,3.6,,"Pithra Krupa Apartment, 1902/1/2, 10th Ln, near Rajampuri Post Office, E Ward, Mahalaxminagar, Rajarampuri, Kolhapur, Maharashtra 416008","E Ward, Mahalaxminagar, Rajarampuri",16.6928519,74.244134,ChIJP81dtD0AwTsRxnYW4k15-_o,https://www.google.com/maps/place/?q=place_id:ChIJP81dtD0AwTsRxnYW4k15-_o,part_133,2026-09-22 06:00:41,2491
SD Interior Gypsum False Ceiling,Interior Designers,Interior designer,"Interior designer, Ceiling supplier, Gypsum Product Supplier, Interior Decorator",416118,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,"Rukadi S.O, Atigre B.O, Chokak B.O",+91 99222 52311,N/A,5.0,53.0,"E Ward, Shahu Colony, Vikram Nagar, Gur, Shahu Market Yard, Kolhapur, Maharashtra 416005","E Ward, Vikram Nagar, Gur, Shahu Market Yard",16.7124025,74.2667167,ChIJ2_GE80MBwTsRHaeDsyYK1tM,https://www.google.com/maps/place/?q=place_id:ChIJ2_GE80MBwTsRHaeDsyYK1tM,part_133,2026-09-22 06:01:28,6136
