business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
IBC Institute - Ashok Stambh Branch | Bank Exams | Competitive Exams Coaching | IBPS SSC RAILWAY INSURANCE EXAMS | Nashik,Competitive Exam Coaching (UPSC/Banking),Coaching Center,"Coaching Center, Banking entrance coaching centre",425442,Maharashtra Circle,Aurangabad Region,Dhule Division,"Borad S.O, Kharvad B.O, Lakhapur B.O",+91 97306 63442,http://ibcinstitute.co.in/,5,41,"4th Floor, Lotus Capital, near Dholya Ganapati Mandir, Ashok Stambh, Shivaji Nagar, Nashik, Maharashtra 422002","Ashok Stambh, Shivaji Nagar",20.007379,73.7842046,ChIJv5dZlMLr3TsRLP-cFy5t8vE,https://www.google.com/maps/place/?q=place_id:ChIJv5dZlMLr3TsRLP-cFy5t8vE,part_140,2026-09-22 06:23:13
