business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sai Sanskruti Paithani |Yeola Paithani |Pure silk Paithani | paithani,Silk Saree Wholesaler,Saree Shop,Saree Shop,425408,Maharashtra Circle,Aurangabad Region,Dhule Division,"Dondaicha S.O, Aichale B.O, Bamhane B.O",+91 91589 62216,http://www.saisanskrutipaithani.com/,4.8,,"1/07, N-42-JG/1, Savata Nagar, Nashik, Maharashtra 422008",Savata Nagar,19.9776377,73.75629909999999,ChIJaX3Jr_br3TsR_OKQq6o_JQs,https://www.google.com/maps/place/?q=place_id:ChIJaX3Jr_br3TsR_OKQq6o_JQs,part_140,2026-09-22 06:10:58
