business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
𝗩𝗿𝗮𝗷 𝗖𝗲𝗿𝗮𝗺𝗶𝗰 - Best Tile Store in Surat | Bathroom Fitting in Surat | Sanitary Products in Surat,Tile and Marble Showroom,Tile store,"Tile store, Bathroom supply store",425417,Maharashtra Circle,Aurangabad Region,Dhule Division,"Chinchpada S.O, Anjane B.O, Bandhare B.O",+91 84606 50790,http://www.vrajceramic.com/,4.5,,"30,31, SHREE, Ram Nagar Society Rd, nr. RASHI CIRCLE, Chitrakut Society, Katargam, Surat, Gujarat 395004","Chitrakut Society, Katargam",21.2317641,72.83418429999999,ChIJbWPF9MZO4DsRfTMiiiTQNlk,https://www.google.com/maps/place/?q=place_id:ChIJbWPF9MZO4DsRfTMiiiTQNlk,part_140,2026-09-22 06:16:12
