business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
𝗖𝗶𝘁𝘆 𝗟𝗶𝗳𝗲 𝗖𝗮𝗿𝗲 𝗠𝘂𝗹𝘁𝗶𝘀𝗽𝗲𝗰𝗶𝗮𝗹𝗶𝘁𝘆 𝗛𝗼𝘀𝗽𝗶𝘁𝗮𝗹 - ICU | Multispeciality | Cashless Hospital | Orthopaedic Hospital in Surat,Orthopedic and Physiotherapy Clinic,Orthopedic clinic,"Orthopedic clinic, Emergency care service, Hospital department, Hospital, Orthopedic surgeon, Pain control clinic, Private hospital",425418,Maharashtra Circle,Aurangabad Region,Dhule Division,"Navapur S.O, Dhaite B.O, Dhanarat B.O",+91 90816 99991,http://www.citylifecarehospital.com/about.php,4.9,,"2nd Floor, Ozone Complex Kamrej, Surat - Bardoli Rd, Surat, Gujarat 394185",425418,21.2745648,72.965246,ChIJfcBZ3ZZG4DsRyDQS--84bXc,https://www.google.com/maps/place/?q=place_id:ChIJfcBZ3ZZG4DsRyDQS--84bXc,part_140,2026-09-22 06:16:40
