business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
CCTV Camera Installation | WI-FI Camera | Telephone Installation | Door Lock Services,CCTV Installation and Security System,Security system supplier,"Security system supplier, Security system installation service",416107,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,"Dattawad S.O, Danwad B.O, Ghosarwad B.O",+91 99837 38920,https://rscommunicationsandsecurity.blogspot.com/2024/12/welcome-to-rs-communications-your.html,,,"Narayan Vihar, Jaipur, Rajasthan 302020",Narayan Vihar,26.8685439,75.7201894,ChIJJaz5c2W1bTkRs-Li3ywJOME,https://www.google.com/maps/place/?q=place_id:ChIJJaz5c2W1bTkRs-Li3ywJOME,part_132,2026-09-22 06:26:10
