business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sp physiotherapy and rehabilitation best physiotherapy clinic Near Me | Muscular pain | Joint pain | Ankle pain | in Sahjnawa,Orthopedic and Physiotherapy Clinic,Physiotherapy Center,"Physiotherapy Center, Doctor, Physical rehabilitation center, Physiotherapist, Sports medicine clinic",415804,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Devrukh S.O, Ambav B.O, Ambavali B.O",+91 76073 23203,https://drshraddhanandprajapati.netlify.app/,4.9,29,"Mandi Rd, near hariom cinema, Sahjanwa, Uttar Pradesh 273209",415804,26.7587607,83.2150096,ChIJ1VJIrJA5kTkR1YWae89kPNc,https://www.google.com/maps/place/?q=place_id:ChIJ1VJIrJA5kTkR1YWae89kPNc,part_132,2026-09-22 06:12:01
