business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Webjerry Technologies Pvt. Ltd. Website designer in Pune | SEO Company In Pune , PCMC",PPC Advertising Agencies,Internet marketing service,"Internet marketing service, Computer support and services, Marketing agency, Software company, Web hosting company, Website designer",415718,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Dhamanand S.O, Choravane B.O, Kasai B.O",+91 91300 70722,https://www.webjerry.com/,4.7,38,"Office No 208, 2nd Floor, R- Square Building, Bengaluru - Mumbai Hwy, Motiram Nagar, Warje, Pune, Maharashtra 411058","Motiram Nagar, Warje",18.487012999999997,73.7969791,ChIJbxf1FuW_wjsRv_8nrP-Xl5U,https://www.google.com/maps/place/?q=place_id:ChIJbxf1FuW_wjsRv_8nrP-Xl5U,part_132,2026-09-22 06:04:29
GBIM Technologies Pvt Ltd. | Digital Marketing Company,PPC Advertising Agencies,Advertising agency,"Advertising agency, Internet marketing service, Marketing agency, Video production service, Website designer",415718,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Dhamanand S.O, Choravane B.O, Kasai B.O",+91 1800 889 7896,https://www.gbim.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=website%2Bmumbai,4.5,103,"RUPA SOLITAIRE, 309, MBP Rd, Millenium Business Park, Sector 2, Kopar Khairane, Navi Mumbai, Maharashtra 400710","Millenium Business Park, Sector 2, Kopar Khairane",19.1112745,73.0155807,ChIJn36tMp7B5zsRQC1KzrQBd8o,https://www.google.com/maps/place/?q=place_id:ChIJn36tMp7B5zsRQC1KzrQBd8o,part_132,2026-09-22 06:04:30
