business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Akruti Print Solutions | Off-set Printing and Packaging,Printing Press and Offset Printer,Commercial printer,"Commercial printer, Digital printer, Invitation printing service, Offset Printer, Packaging company, Print shop, Screen printer",415727,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Karji S.O, Bahiravali B.O, Mumbake B.O",+91 98220 32330,http://akrutioffset.in/,4.9,18,"31B, Satara Rd, opposite Adi Nath Society, Parvati Industrial Estate, Parvati Paytha, Pune, Maharashtra 411009","Parvati Industrial Estate, Parvati Paytha",18.4903111,73.8554542,ChIJLRGrlxDAwjsRJZcLR5nFd4A,https://www.google.com/maps/place/?q=place_id:ChIJLRGrlxDAwjsRJZcLR5nFd4A,part_132,2026-09-22 06:08:08
