business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Adarsh Institute (AISC) for IIT-JEE | NEET| MH-CET Coaching Centre in Kolhapur,NEET and JEE Coaching Center,Coaching Center,"Coaching Center, Educational institution, Studying center, Training center",416012,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,"Kolhapur City H.O, Babujamal S.O, Mangalwar Peth S.O (Kolhapur)",+91 2328 357 725,http://www.aiscwarana.com/,4.8,,"Nivrutti Colony, 3rd Lane, Warananagar, Maharashtra 416113",Warananagar,16.8658117,74.19922629999999,ChIJt6beY-anwTsRhdiM1dh41lc,https://www.google.com/maps/place/?q=place_id:ChIJt6beY-anwTsRhdiM1dh41lc,part_132,2026-09-22 06:20:43
