business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
SS Visions | Best Optical Store In Sangli,Optical Store and Eyewear,Optician,"Optician, Contact lenses supplier, Eye care center, Optical Wholesaler, Optometrist, Sunglasses store, Wholesaler",416005,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,"Gur Market Yard S.O, Herla B.O, Uchgaon B.O",+91 88056 66166,http://www.ssvision.in/,4.7,118,"Ram Mandir Corner, S6, Shiv Pavilion, Sangli, Maharashtra 416416","Sangli, Khanbhag",16.8560141,74.5746711,ChIJicCTOGkYwTsRDP9iW7M0VNk,https://www.google.com/maps/place/?q=place_id:ChIJicCTOGkYwTsRDP9iW7M0VNk,part_132,2026-09-22 06:16:46
