business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Maxglow Skin care and Dental Clinic - Best Skin Clinic in Latur | Skin Specialist in Latur | Best Dermatologist in Latur,Skin Clinic and Dermatologist,Skin care clinic,"Skin care clinic, Dental clinic, Dentist, Dermatologist",416612,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Jamsande S.O, Dabhole B.O, Ilye B.O",+91 76669 54637,N/A,4.9,150,"first floor, shrinivas arcade, Ring Rd, near naik chowk, opposite to shani mandir, nanded, solapur, Latur, Maharashtra 413531",nanded,18.3842185,76.5678236,ChIJ5Sq8WuaDzzsRo-gi5A2Vz5k,https://www.google.com/maps/place/?q=place_id:ChIJ5Sq8WuaDzzsRo-gi5A2Vz5k,part_135,2026-09-22 06:14:48
New Town Skin Clinic & Women's Clinic - Best Dermatologist in Latur | Best Skin Clinic in Latur | Skin Specialist in Latur,Skin Clinic and Dermatologist,Skin care clinic,"Skin care clinic, Cosmetic surgeon, Obstetrician-gynecologist, Gynecologist, Dermatologist",416612,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Jamsande S.O, Dabhole B.O, Ilye B.O",+91 94059 56105,http://www.newtownlatur.in/,4.9,269,"Ausa - Latur Rd, near ICICI Bank, Mantri Nagar, Latur, Maharashtra 413531",Mantri Nagar,18.390053899999998,76.5613953,ChIJJTAeQKcVXwoRJe2zD5NSS6A,https://www.google.com/maps/place/?q=place_id:ChIJJTAeQKcVXwoRJe2zD5NSS6A,part_135,2026-09-22 06:14:48
