business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Gauri Kshirsagar | Nuleaf Skin Clinic & Hair Transplant Centre | Undri Branch,Hair Transplant Clinic,Hair transplantation clinic,"Hair transplantation clinic, Dermatologist, Hair removal service, Skin care clinic",416605,Maharashtra circle,Goa-Panaji Region,SINDHUDURG DIVISION,"Tarkarli B.O, Kumbharmath B.O, Devli B.O",+91 84840 69011,https://www.nuleafhair.com/,5,50,"Office No. 108, 1st Floor, Undri City Center Mall, Undri - Hadapsar Rd, Bellagio, Mahar, Undri, Pune, Maharashtra 411060","Mahar, Undri",18.455858799999998,73.9131252,ChIJ4XqOOk_rwjsRPBHjbhya9Qo,https://www.google.com/maps/place/?q=place_id:ChIJ4XqOOk_rwjsRPBHjbhya9Qo,part_135,2026-09-22 06:11:33
