business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Aditya Mukadam | Best Orthopaedic Surgeon in Ratnagiri | Mukadam Hospital,Orthopedic and Physiotherapy Clinic,Orthopedic surgeon,"Orthopedic surgeon, Hospital",415612,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Ratnagiri H.O, Kelye B.O, Phansavale B.O",+91 96375 86025,N/A,4.8,22,"Mukadam Hospital, 862/B, near Ratnagiri Railway Station, Khedoshi, Ratnagiri, Maharashtra 415639",415612,16.9991518,73.3597999,ChIJ1R09cH0N6jsRkgsBYlwrNuo,https://www.google.com/maps/place/?q=place_id:ChIJ1R09cH0N6jsRkgsBYlwrNuo,part_131,2026-09-22 06:47:13
