business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Label Priya Singh- Premium Designer Couture | Luxury Bridal Wear | Traditional Indian Wear | Designer Clothing Raipur,Bridal Wear and Wedding Collection,Designer Clothing Store,Designer Clothing Store,415640,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Khavati S.O, Chinchavali B.O, Kashedi B.O",+91 97550 09831,https://www.instagram.com/priyasinghlabel_/,4.9,18,"Bungalow No. 8, Vidhan Sabha Rd, near Agrawal Public School, VIP Colony, Raipur, Chhattisgarh 492014",VIP Colony,21.2635889,81.6822249,ChIJ3SVuw-_dKDoRCRjad7o_biA,https://www.google.com/maps/place/?q=place_id:ChIJ3SVuw-_dKDoRCRjad7o_biA,part_131,2026-09-22 06:55:49
