business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sunshine Newborn & Children's Clinic - Dr. Archana Jangade | Pediatrician in Raipur | Child Specialist in Raipur.,Pediatrician and Child Clinic,Pediatrician,Pediatrician,415643,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Watul S.O, Argaon B.O, Kondge B.O",+91 96915 58824,N/A,5,,"Mahadev Ghat Rd, near OM Hospital, Vikas Vihar Colony, Raipura, Raipur, Chhattisgarh 492013","Vikas Vihar Colony, Raipura",21.2289375,81.5977372,ChIJ72itSiLfKDoRsKUBdsUMJtI,https://www.google.com/maps/place/?q=place_id:ChIJ72itSiLfKDoRsKUBdsUMJtI,part_131,2026-09-22 06:56:59
