business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
SOMNATH JAMAGE & ASSOCIATES,Tax and GST Consultant,Tax consultant,Tax consultant,416311,Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,"Savlaj S.O, Anjani B.O, Banur B.O",+91 72620 15955,https://youtube.com/@somnath_jamage?si=exllRcfVnJy44E-9,5.0,39.0,"Shop No. 3, Samruddhi Heights, Oppo. New Bank Of India, Kavathe Mahankal, Maharashtra 416405",416311,17.0084488,74.8598167,ChIJX1t2OT03wTsRkSf2B6x8M8s,https://www.google.com/maps/place/?q=place_id:ChIJX1t2OT03wTsRkSf2B6x8M8s,part_134,2026-09-22 06:00:54,5486
All in One Servicess/ऑल इन वन सर्व्हिसेस,Tax and GST Consultant,Tax consultant,Tax consultant,416311,Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,"Savlaj S.O, Anjani B.O, Banur B.O",+91 78230 05858,N/A,5.0,3.0,"near RAJE MEDICAL, A/P, Savlaj, Sangli, Maharashtra 416311",A/P,17.110478099999998,74.76677939999999,ChIJxbk5z_RHwTsRYElukXb06n0,https://www.google.com/maps/place/?q=place_id:ChIJxbk5z_RHwTsRYElukXb06n0,part_134,2026-09-22 06:00:54,5487
Income Tax and Gst Consultant,Tax and GST Consultant,Tax attorney,"Tax attorney, Service establishment",416311,Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,"Savlaj S.O, Anjani B.O, Banur B.O",+91 92520 65477,N/A,5.0,37.0,"Income Tax and Gst Consultant, 416311, India",416311,21.0680074,82.7525294,ChIJ1w3AnPT1FjkRTC6JQGwkDsc,https://www.google.com/maps/place/?q=place_id:ChIJ1w3AnPT1FjkRTC6JQGwkDsc,part_134,2026-09-22 06:00:54,5488
Taxation Consultancy,Tax and GST Consultant,Consultant,"Consultant, Service establishment",416311,Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,"Savlaj S.O, Anjani B.O, Banur B.O",N/A,https://taxationconsultancy.in/,,,"Taxation Consultancy, 416311, India",416311,21.0680074,82.7525294,ChIJV-gJVbPuZisRC0B8hgMbI88,https://www.google.com/maps/place/?q=place_id:ChIJV-gJVbPuZisRC0B8hgMbI88,part_134,2026-09-22 06:00:54,5489
Saurabh Sonar and Associates,Tax and GST Consultant,Tax consultant,Tax consultant,416311,Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,"Savlaj S.O, Anjani B.O, Banur B.O",+91 96656 71953,N/A,5.0,52.0,"4th Floor, Flat No 402, Ganpati Mandir, Indoshiva Asset, near Vishrambag, Sangli, Vishrambag, Sangli Miraj Kupwad, Maharashtra 416416","Sangli, Vishrambag",16.8467849,74.5923002,ChIJ9xyQR90ZwTsRIPTVmRy6UOI,https://www.google.com/maps/place/?q=place_id:ChIJ9xyQR90ZwTsRIPTVmRy6UOI,part_134,2026-09-22 06:00:54,5490
"MyConsult - GST, ITR & Accounting Services",Tax and GST Consultant,Tax consultant,"Tax consultant, Accountant, Service establishment, Financial consultant, Income tax help association, Accounting firm, Tax preparation service",416311,Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,"Savlaj S.O, Anjani B.O, Banur B.O",+91 90964 12415,https://www.indiamart.com/myconsultassociatestaxsolutions/,5.0,22.0,"MyConsult - GST, ITR & Accounting Services, 416311, India",416311,16.05155,75.27981989999999,ChIJBzr_KdOfwzsR8R1dMDZk5OU,https://www.google.com/maps/place/?q=place_id:ChIJBzr_KdOfwzsR8R1dMDZk5OU,part_134,2026-09-22 06:00:54,5491
TaxBase Consultancy,Tax and GST Consultant,Accounting firm,Accounting firm,416311,Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,"Savlaj S.O, Anjani B.O, Banur B.O",N/A,N/A,5.0,5.0,"Office No.3, 183, Navin Vasahat Rd, near Post Office, Khanapur, Maharashtra 415307",416311,17.2616943,74.713945,ChIJ7VECi-BFwTsRMhp-mV8hdlY,https://www.google.com/maps/place/?q=place_id:ChIJ7VECi-BFwTsRMhp-mV8hdlY,part_134,2026-09-22 06:00:54,5492
CA Dinesh Sheth_TaxEase,Tax and GST Consultant,Chartered accountant,"Chartered accountant, Service establishment",416311,Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,"Savlaj S.O, Anjani B.O, Banur B.O",N/A,https://www.cadineshsheth.com/,4.9,103.0,"CA Dinesh Sheth_TaxEase, 416311, India",416311,21.0680074,82.7525294,ChIJL6RoQJBOWE4RIW7cNmiBVV8,https://www.google.com/maps/place/?q=place_id:ChIJL6RoQJBOWE4RIW7cNmiBVV8,part_134,2026-09-22 06:00:55,5493
ARNAV CONSULTANCY,Tax and GST Consultant,Tax consultant,Tax consultant,416311,Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,"Savlaj S.O, Anjani B.O, Banur B.O",+91 97652 91008,N/A,5.0,2.0,"C. S. NO 120, B-5, UNITY SQUARE, NEAR CHARATY OFFICE, Sangli, Vakhar Bhag, Maharashtra 416416","Sangli, Vakhar Bhag",16.8616887,74.5695269,ChIJCyknH0AYwTsRBH_5t-VCiSE,https://www.google.com/maps/place/?q=place_id:ChIJCyknH0AYwTsRBH_5t-VCiSE,part_134,2026-09-22 06:00:55,5494
Tax On Tip,Tax and GST Consultant,Tax preparation service,"Tax preparation service, Service establishment",416311,Maharashtra Circle,Goa-Panaji Region,SANGLI DIVISION,"Savlaj S.O, Anjani B.O, Banur B.O",+91 97808 80737,https://www.taxontip.com/,5.0,80.0,"Tax On Tip, 416311, India",416311,40.266869,-179.3878585,ChIJEx1874xgUSwRlT6PxIT5zuI,https://www.google.com/maps/place/?q=place_id:ChIJEx1874xgUSwRlT6PxIT5zuI,part_134,2026-09-22 06:00:55,5495
