business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Nisarg Restaurant,North Indian Restaurant,Indian restaurant,Indian restaurant,415714,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Anjarla S.O, Ade B.O, Adkhaltari B.O",N/A,N/A,3.7,,"R432+9X3, Ratnagiri, Maharashtra 415612",415714,17.803375199999998,73.1024293,ChIJWVtO1m7H6TsRY5S-CJktvlc,https://www.google.com/maps/place/?q=place_id:ChIJWVtO1m7H6TsRY5S-CJktvlc,part_132,2026-09-22 06:00:20,870
Modern Lunch Home,North Indian Restaurant,North Indian restaurant,"North Indian restaurant, Indian restaurant",415714,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Anjarla S.O, Ade B.O, Adkhaltari B.O",+91 82524 61802,N/A,3.5,,"977, A / 3, Saitaj Apt. shop no 1, Gokhale Nagar Road, Shivajinagar, Pune, Maharashtra 411016","Harihareshwar, Shivajinagar",18.5293927,73.83225589999999,ChIJU7LXSXi_wjsR7styU5fS3-k,https://www.google.com/maps/place/?q=place_id:ChIJU7LXSXi_wjsR7styU5fS3-k,part_132,2026-09-22 06:00:20,871
Omii's Kitchen,North Indian Restaurant,North Indian restaurant,North Indian restaurant,415714,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Anjarla S.O, Ade B.O, Adkhaltari B.O",+91 72760 62747,N/A,4.1,,"Shop No. 1 & 2, Tulsi Plaza, next to HDFC Bank, Gandhi Nagar, Kaviltali, Chiplun, Maharashtra 415605","Gandhi Nagar, Kaviltali",17.5252244,73.53025,ChIJlwmg_4wHwjsRJ_3h2m4k3wc,https://www.google.com/maps/place/?q=place_id:ChIJlwmg_4wHwjsRJ_3h2m4k3wc,part_132,2026-09-22 06:00:20,872
Anish Niwas,North Indian Restaurant,Konkani restaurant,Konkani restaurant,415714,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Anjarla S.O, Ade B.O, Adkhaltari B.O",+91 94058 83517,https://g.co/kgs/8u1v46,4.8,,"At.post Murud, Murud (Bhandharwada, Tal, Dapoli, Maharashtra 415713",415714,17.781617,73.1156984,ChIJF713xgLH6TsRavPI4VGBfOY,https://www.google.com/maps/place/?q=place_id:ChIJF713xgLH6TsRavPI4VGBfOY,part_132,2026-09-22 06:00:20,873
Malhar Resort,North Indian Restaurant,Resort hotel,"Resort hotel, Extended stay hotel, Farmstay, Hotel, Non Vegetarian Restaurant, South Indian restaurant, Vegetarian restaurant",415714,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Anjarla S.O, Ade B.O, Adkhaltari B.O",+91 93226 62577,N/A,4.2,,"before Lotus Resort, Gat no. 64 Saldure, opposite Bandre Saw Mill off Dapoli Harnai Road, Taluka, Dapoli, Maharashtra 415713",415714,17.785460999999998,73.116507,ChIJu2c0euPH6TsR49zhnb6EkV0,https://www.google.com/maps/place/?q=place_id:ChIJu2c0euPH6TsR49zhnb6EkV0,part_132,2026-09-22 06:00:20,874
Citrus Cafe by Lemon Tree,North Indian Restaurant,Indian restaurant,"Indian restaurant, Coffee shop, Cafe, Restaurant, Western restaurant",415714,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Anjarla S.O, Ade B.O, Adkhaltari B.O",+91 88288 08555,https://www.lemontreehotels.com/lemon-tree-hotel/dapoli/hotel-dapoli/restaurants,3.5,,"Exotica Suvarna Samudra, Dapoli, Harnai-Palande Rd, Sonarpeth, Bazar Mohalla, Harnai, Dapoli, Maharashtra 415713","Sonarpeth, Bazar Mohalla",17.815151,73.1052224,ChIJYYKSaTzH6TsR8YvDdsHRmyI,https://www.google.com/maps/place/?q=place_id:ChIJYYKSaTzH6TsR8YvDdsHRmyI,part_132,2026-09-22 06:00:20,875
Hotel Shreyas,North Indian Restaurant,North Indian restaurant,North Indian restaurant,415714,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Anjarla S.O, Ade B.O, Adkhaltari B.O",N/A,N/A,3.7,,"Maruti Mandir, Nachane, Maharashtra 415639",Maruti Mandir,16.9902489,73.314436,ChIJyddaVYUN6jsRUEoo7je6kYs,https://www.google.com/maps/place/?q=place_id:ChIJyddaVYUN6jsRUEoo7je6kYs,part_132,2026-09-22 06:00:20,876
Shivam Family Beach Resort,North Indian Restaurant,Restaurant,"Restaurant, Bed & breakfast, Garden, Hotel, Maharashtrian Restaurant, Non Vegetarian Restaurant, Seafood restaurant, Swimming pool, Villa",415714,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Anjarla S.O, Ade B.O, Adkhaltari B.O",N/A,N/A,4.7,,"MH SH4, Bazar Mohalla, Harnai, Maharashtra 415713",Bazar Mohalla,17.8108839,73.0968711,ChIJBWjV2JzH6TsRUQg3NQCeJ3w,https://www.google.com/maps/place/?q=place_id:ChIJBWjV2JzH6TsRUQg3NQCeJ3w,part_132,2026-09-22 06:00:20,877
Konkan Serene,North Indian Restaurant,Resort hotel,"Resort hotel, Konkani restaurant, Restaurant, Seafood restaurant",415714,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Anjarla S.O, Ade B.O, Adkhaltari B.O",+91 78755 58870,http://www.konkanserene.com/,4.7,,"No. 1177, Ubhagar Line, Ratnagiri, Kelashi, Maharashtra 415717",Ubhagar,17.915967,73.0602505,ChIJke66DUm26TsRg13JLMibs8c,https://www.google.com/maps/place/?q=place_id:ChIJke66DUm26TsRg13JLMibs8c,part_132,2026-09-22 06:00:20,878
Arati Dining Veg Nonveg,North Indian Restaurant,Konkani restaurant,"Konkani restaurant, Family restaurant, Hotel, Indian restaurant, Maharashtrian Restaurant, Mughlai restaurant, Non Vegetarian Restaurant, Restaurant, Vegetarian restaurant",415714,Maharashtra Circle,Goa-Panaji Region,RATNAGIRI DIVISION,"Anjarla S.O, Ade B.O, Adkhaltari B.O",+91 2352 234 848,N/A,4.0,,"Ragunath Apartment, Athawda bazaar, near Joshila Wine Mart, Ratnagiri, Maharashtra 415612",Sadanand Wadi,16.9917497,73.29139479999999,ChIJQQyl4GgN6jsRhe62j5zAXbI,https://www.google.com/maps/place/?q=place_id:ChIJQQyl4GgN6jsRhe62j5zAXbI,part_132,2026-09-22 06:00:20,879
