business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
DigiGenX | Digital Marketing Agency,Local SEO Agencies,Internet marketing service,"Internet marketing service, Service establishment, Marketing agency",416235,Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,"Sadashivnagar S.O, Anur B.O, Arjuni B.O",+91 91135 61035,https://www.digigenxseo.com/,5,,"DigiGenX | Digital Marketing Agency, 416235, India",416235,35.529545399999996,142.1078416,ChIJrSePcant-GgRFIZjQqHNuWI,https://www.google.com/maps/place/?q=place_id:ChIJrSePcant-GgRFIZjQqHNuWI,part_133,2026-09-22 06:26:37
