business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
✅Mr bakery wala & cake shop - Best Bakery Shop In Jalna | Best Cake Shop In Jalna | Best Snakes Delivery Service,Bakery and Cake Shop,Cake shop,Cake shop,423603,Maharashtra Circle,Pune Region,Shrirampur Division,"Shinganapur S.O, Dahigaon Bolka B.O, Godhegaon B.O",N/A,N/A,4.8,121,"Durga Mata Rd, near rajendar fancy store, Dhangarpura, Jalna, Maharashtra 431203",Dhangarpura,19.8476867,75.9033168,ChIJeTIRFeVZ2jsRBXfRaj_-m-g,https://www.google.com/maps/place/?q=place_id:ChIJeTIRFeVZ2jsRBXfRaj_-m-g,part_138,2026-09-22 06:20:11
