business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Harshawardhan Tanwar - Satalkar Lotus Superspeciality Hospital | Urologist in Ahilyanagar | Kidney Stone Surgery Hospital,Dialysis Center,Hospital,"Hospital, Gynecologist, Surgeon, Urologist, Urology clinic",423603,Maharashtra Circle,Pune Region,Shrirampur Division,"Shinganapur S.O, Dahigaon Bolka B.O, Godhegaon B.O",+91 74984 24841,https://www.satalkarlotus.com/,4.9,1709,"Servy No 7375/7, Gogadev Mandir, Satalkar Lotus Superspeciality hospital, B/H, ZP quarter Road, opp. PNG showroom, Sarjepura city, Ahilyanagar, Maharashtra 414001",Sarjepura city,19.103047,74.7370633,ChIJfz3r5Iiw3DsR4Q5MDM7s7YE,https://www.google.com/maps/place/?q=place_id:ChIJfz3r5Iiw3DsR4Q5MDM7s7YE,part_138,2026-09-22 06:20:18
