business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
UTL Solar Shoppe | Solar Inverter | Solar Panel | Battery - Aditronics Power Systems,Solar Rooftop and Inverter Dealer,Solar energy equipment supplier,Solar energy equipment supplier,422210,Maharashtra Circle,Navi Mumbai Region,Nasik Division,"Saykheda S.O, Bhendali B.O, Chatori B.O",+91 98810 74802,https://www.upsinverter.com/utl/pune-solar/,3,,"Survey, Number 14, Shop No.5, 4B, Sinhgad Rd, near Datta Krushnai Mangal Karyalay, Pune, Maharashtra 411068","Vadgaon Khurd, Nanded Fata, Pandurang Industrial Area, Nanded",18.4599239,73.80997049999999,ChIJRTcVkL-_wjsRmBK33Ur0LAE,https://www.google.com/maps/place/?q=place_id:ChIJRTcVkL-_wjsRmBK33Ur0LAE,part_137,2026-09-22 06:11:16
