business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Digitalhabit | Digital Marketing, SEO & Web Development Agency",Digital Marketing Agencies,Marketing agency,"Marketing agency, Graphic designer",422611,Maharashtra Circle,Pune Region,Shrirampur Division,"Talegaon Dighe S.O, Chincholi Gurav B.O, Kawathe Kamaleshwar B.O",+91 95946 92959,http://digitalhabit.in/,4.7,42.0,"opposite to HIRANANDANI MEADOWS, Lok Puram, Pawar Nagar, Thane West, Thane, Maharashtra 400610","Lok Puram, Pawar Nagar, Thane West",19.2264832,72.969368,ChIJh6Hm8F255zsRpL9wiPCKEEc,https://www.google.com/maps/place/?q=place_id:ChIJh6Hm8F255zsRpL9wiPCKEEc,part_137,2026-09-22 06:29:13
"Fab Fusion Digital | Marketing in Titwala, Kalyan",Digital Marketing Agencies,Marketing agency,Marketing agency,422611,Maharashtra Circle,Pune Region,Shrirampur Division,"Talegaon Dighe S.O, Chincholi Gurav B.O, Kawathe Kamaleshwar B.O",+91 99200 40900,https://fabfusiondigital.com/,5.0,,"Sai Shatabdi Residency, 306, Sawarkar Nagar, Maharashtra 421605","Sawarkar Nagar, Shidivinayak Colony",19.2948369,73.2071524,ChIJP1Dcq6YRtKMRNTgLiY-YAHE,https://www.google.com/maps/place/?q=place_id:ChIJP1Dcq6YRtKMRNTgLiY-YAHE,part_137,2026-09-22 06:29:15
