business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Thunder Fitness Unisex Gym|Best Unisex Gym Nashik|Best Gym Nashik|Ladies Gym Nashik,Fitness Chains,Gym,"Gym, Fitness center, Health consultant, Personal trainer",422213,Maharashtra Circle,Navi Mumbai Region,Nasik Division,"Trimbak Vidya Mandir S.O, Anjneri B.O, Khambala Anjeri B.O",+91 82088 63691,N/A,4.8,,"1st floor, Malhar bunglow, Kathe Ln, opp. Atal bihari vajpayee school, Bankar Chowk, Dwarka, Nashik, Maharashtra 422011","Bankar Chowk, Dwarka",19.9893105,73.8020864,ChIJZbLum8Dr3TsRKh5BuixhOU4,https://www.google.com/maps/place/?q=place_id:ChIJZbLum8Dr3TsRKh5BuixhOU4,part_137,2026-09-22 06:12:52
